1,the family cell,la cellule familiale,a relative / a parent,un parent (sens large) / père ou mère,1,0,1,1,1,1,1
7183,0,,NULL,NULL,5765,612,4,18,59,186,123
7184,0,,NULL,NULL,5766,613,4,18,59,186,123
7185,0,,0,0,5767,613,4,18,59,186,123
7186,0,,0,0,5768,613,4,18,59,186,123
7187,0,,NULL,NULL,5769,613,4,18,59,186,123
7188,0,,NULL,NULL,5770,613,4,18,59,186,123
7189,0,,NULL,NULL,5771,614,4,18,60,187,0
7190,0,,NULL,NULL,5771,614,4,18,60,187,0
7191,0,,NULL,NULL,5771,614,4,18,60,187,0
7192,0,,NULL,NULL,5772,614,4,18,60,187,0
7193,0,,NULL,NULL,5773,614,4,18,60,187,0
7194,0,,NULL,NULL,5774,614,4,18,60,187,0
7195,0,,NULL,NULL,5774,614,4,18,60,187,0
7196,0,,NULL,NULL,5774,614,4,18,60,187,0
7197,0,,NULL,NULL,5774,614,4,18,60,187,0
7198,0,,NULL,NULL,5775,614,4,18,60,187,0
7199,0,,NULL,NULL,5775,614,4,18,60,187,0
7200,0,,NULL,NULL,5775,614,4,18,60,187,0
7201,0,,NULL,NULL,5775,614,4,18,60,187,0
7202,0,,NULL,NULL,5775,614,4,18,60,187,0
7203,0,,NULL,NULL,5776,614,4,18,60,187,0
7204,0,,0,_,5776,614,4,18,60,187,0
7205,0,,NULL,NULL,5776,614,4,18,60,187,0
7206,0,,0,0,5776,614,4,18,60,187,0
7207,0,,NULL,NULL,5776,614,4,18,60,187,0
7208,0,,NULL,NULL,5777,614,4,18,60,187,0
7209,0,,0,0,5777,614,4,18,60,187,0
7210,0,,NULL,NULL,5777,614,4,18,60,187,0
7211,0,,NULL,NULL,5777,614,4,18,60,187,0
7212,0,,NULL,NULL,5778,614,4,18,60,187,0
7213,0,,NULL,NULL,5778,614,4,18,60,187,0
7214,0,,NULL,NULL,5778,614,4,18,60,187,0
7215,0,,NULL,NULL,5778,614,4,18,60,187,0
7216,0,,0,0,5778,614,4,18,60,187,0
7217,0,,NULL,NULL,5778,614,4,18,60,187,0
7218,0,,NULL,NULL,5778,614,4,18,60,187,0
7219,0,,NULL,NULL,5778,614,4,18,60,187,0
7220,0,,NULL,NULL,5778,614,4,18,60,187,0
7221,0,,NULL,NULL,5779,614,4,18,60,187,0
7222,0,,NULL,NULL,5780,614,4,18,60,187,0
7223,0,,NULL,NULL,5781,614,4,18,60,187,0
7224,0,,NULL,NULL,5782,614,4,18,60,187,0
7225,0,,NULL,NULL,5782,614,4,18,60,187,0
7226,0,,0,0,5782,614,4,18,60,187,0
7227,0,,NULL,NULL,5783,614,4,18,60,187,0
7228,0,,0,_,5783,614,4,18,60,187,0
7229,0,,NULL,NULL,5784,615,4,18,60,187,0
7230,0,,NULL,NULL,5785,615,4,18,60,187,0
7231,0,,NULL,NULL,5786,615,4,18,60,187,0
7232,0,,NULL,NULL,5787,615,4,18,60,187,0
7233,0,,NULL,NULL,5788,615,4,18,60,187,0
7234,0,,NULL,NULL,5789,615,4,18,60,187,0
7235,0,,NULL,NULL,5790,615,4,18,60,187,0
7236,0,,NULL,NULL,5791,615,4,18,60,187,0
7237,0,,0,_,5792,615,4,18,60,187,0
7238,0,,NULL,NULL,5793,616,4,18,60,187,0
7239,0,,NULL,NULL,5794,616,4,18,60,187,0
7240,0,,NULL,NULL,5795,617,4,18,60,187,0
7241,0,,NULL,NULL,5796,617,4,18,60,187,0
7242,0,,NULL,NULL,5797,617,4,18,60,187,0
7243,0,,0,0,5798,0,4,18,60,188,0
7244,0,,NULL,NULL,5799,0,4,18,60,188,0
7245,0,,NULL,NULL,5800,0,4,18,60,188,0
7246,0,,NULL,NULL,5801,0,4,18,60,188,0
7247,0,,NULL,NULL,5802,0,4,18,60,188,0
7248,0,,NULL,NULL,5803,0,4,18,60,188,0
7249,0,,NULL,NULL,5804,0,4,18,60,188,0
7250,0,,NULL,NULL,5805,0,4,18,60,188,0
7251,0,,NULL,NULL,5806,0,4,18,60,188,0
7252,0,,NULL,NULL,5807,0,4,18,60,188,0
7253,0,,NULL,NULL,5808,0,4,18,60,188,0
7254,craftsmanship,le savoir-faire artisanal,NULL,NULL,5809,618,4,19,61,189,0
7255,0,,several craftsmen,_,5809,618,4,19,61,189,0
7256,0,,NULL,NULL,5809,618,4,19,61,189,0
7257,0,,NULL,NULL,5810,618,4,19,61,189,0
7258,0,,0,0,5811,618,4,19,61,189,0
7259,0,,NULL,NULL,5812,618,4,19,61,189,0
7260,0,,NULL,NULL,5813,618,4,19,61,189,0
7261,0,,NULL,NULL,5814,619,4,19,61,189,0
7262,0,,NULL,NULL,5815,619,4,19,61,189,0
7263,0,,NULL,NULL,5816,619,4,19,61,189,0
7264,0,,NULL,NULL,5817,619,4,19,61,189,0
7265,0,,NULL,NULL,5818,619,4,19,61,189,0
7266,0,,0,0,5819,620,4,19,61,190,0
7267,0,,NULL,NULL,5820,620,4,19,61,190,0
7268,0,,NULL,NULL,5820,620,4,19,61,190,0
7269,0,,NULL,NULL,5821,620,4,19,61,190,0
7270,0,,NULL,NULL,5822,620,4,19,61,190,0
7271,0,,NULL,NULL,5822,620,4,19,61,190,0
7272,0,,NULL,NULL,5822,620,4,19,61,190,0
7273,0,,NULL,NULL,5823,621,4,19,61,190,0
7274,0,,NULL,NULL,5824,621,4,19,61,190,0
7275,0,,NULL,NULL,5825,621,4,19,61,190,0
7276,0,,NULL,NULL,5826,621,4,19,61,190,0
7277,0,,NULL,NULL,5827,621,4,19,61,190,0
7278,0,,NULL,NULL,5828,621,4,19,61,190,0
7279,0,,NULL,NULL,5829,621,4,19,61,190,0
7280,0,,NULL,NULL,5830,621,4,19,61,190,0
7281,0,,NULL,NULL,5831,621,4,19,61,190,0
7282,0,,NULL,NULL,5832,621,4,19,61,190,0
7283,0,,NULL,NULL,5833,622,4,19,61,190,0
7284,0,,NULL,NULL,5834,622,4,19,61,190,0
7285,0,,0,_,5834,622,4,19,61,190,0
7286,0,,NULL,NULL,5834,622,4,19,61,190,0
7287,0,,NULL,NULL,5834,622,4,19,61,190,0
7288,0,,0,0,5834,622,4,19,61,190,0
7289,0,,0,0,5834,622,4,19,61,190,0
7290,0,,NULL,NULL,5835,622,4,19,61,190,0
7291,0,,NULL,NULL,5835,622,4,19,61,190,0
7292,0,,NULL,NULL,5836,622,4,19,61,190,0
7293,0,,NULL,NULL,5836,622,4,19,61,190,0
7294,0,,0,0,5836,622,4,19,61,190,0
7295,0,,NULL,NULL,5837,622,4,19,61,190,0
7296,0,,NULL,NULL,5838,622,4,19,61,190,0
7297,0,,0,0,5838,622,4,19,61,190,0
7298,0,,0,_,5839,623,4,19,61,190,0
7299,0,,0,_,5840,623,4,19,61,190,0
7300,0,,NULL,NULL,5841,623,4,19,61,190,0
7301,0,,NULL,NULL,5842,623,4,19,61,190,0
7302,0,,NULL,NULL,5843,623,4,19,61,190,0
7303,0,,NULL,NULL,5844,623,4,19,61,190,0
7304,0,,NULL,NULL,5845,623,4,19,61,190,0
7305,0,,NULL,NULL,5846,623,4,19,61,190,0
7306,0,,NULL,NULL,5847,623,4,19,61,190,0
7307,0,,NULL,NULL,5848,623,4,19,61,190,0
7308,0,,NULL,NULL,5849,623,4,19,61,190,0
7309,0,,NULL,NULL,5850,624,4,19,61,191,0
7310,0,,NULL,NULL,5851,624,4,19,61,191,0
7311,0,,0,_,5851,624,4,19,61,191,0
7312,0,,0,_,5851,624,4,19,61,191,0
7313,0,,NULL,NULL,5852,624,4,19,61,191,0
7314,0,,NULL,NULL,5852,624,4,19,61,191,0
7315,0,,NULL,NULL,5852,624,4,19,61,191,0
7316,0,,NULL,NULL,5852,624,4,19,61,191,0
7317,0,,NULL,NULL,5852,624,4,19,61,191,0
7318,0,,NULL,NULL,5853,624,4,19,61,191,0
7319,0,,NULL,NULL,5854,624,4,19,61,191,0
7320,0,,NULL,NULL,5855,624,4,19,61,191,0
7321,0,,NULL,NULL,5856,624,4,19,61,191,0
7322,0,,NULL,NULL,5857,624,4,19,61,191,0
7323,0,,0,0,5857,624,4,19,61,191,0
7324,0,,NULL,NULL,5857,624,4,19,61,191,0
7325,0,,NULL,NULL,5857,624,4,19,61,191,0
7326,0,,NULL,NULL,5858,625,4,19,61,191,0
7327,0,,NULL,NULL,5859,625,4,19,61,191,0
7328,0,,NULL,NULL,5860,626,4,19,61,192,0
7329,0,,NULL,NULL,5861,626,4,19,61,192,0
7330,0,,NULL,NULL,5861,626,4,19,61,192,0
7331,0,,NULL,NULL,5861,626,4,19,61,192,0
7332,0,,NULL,NULL,5862,626,4,19,61,192,0
7333,0,,NULL,NULL,5862,626,4,19,61,192,0
7334,0,,NULL,NULL,5863,626,4,19,61,192,0
7335,0,,NULL,NULL,5863,626,4,19,61,192,0
7336,0,,0,0,5863,626,4,19,61,192,0
7337,0,,NULL,NULL,5864,626,4,19,61,192,0
7338,0,,NULL,NULL,5864,626,4,19,61,192,0
7339,0,,NULL,NULL,5864,626,4,19,61,192,0
7340,0,,NULL,NULL,5864,626,4,19,61,192,0
7341,0,,NULL,NULL,5864,626,4,19,61,192,0
7342,0,,NULL,NULL,5864,626,4,19,61,192,0
7343,0,,NULL,NULL,5864,626,4,19,61,192,0
7344,0,,NULL,NULL,5865,626,4,19,61,192,0
7345,0,,NULL,NULL,5865,626,4,19,61,192,0
7346,0,,NULL,NULL,5866,626,4,19,61,192,0
7347,0,,0,0,5866,626,4,19,61,192,0
7348,0,,NULL,NULL,5867,627,4,19,61,192,0
7349,0,,0,_,5868,627,4,19,61,192,0
7350,0,,NULL,NULL,5869,627,4,19,61,192,0
7351,0,,NULL,NULL,5870,0,4,19,61,193,0
7352,0,,0,0,5870,0,4,19,61,193,0
7353,0,,NULL,NULL,5871,0,4,19,61,193,0
7354,0,,NULL,NULL,5872,0,4,19,61,193,0
7355,0,,NULL,NULL,5873,0,4,19,61,193,0
7356,0,,NULL,NULL,5874,0,4,19,61,193,0
7357,0,,NULL,NULL,5874,0,4,19,61,193,0
7358,0,,NULL,NULL,5875,628,4,19,61,194,0
7359,0,,NULL,NULL,5876,628,4,19,61,194,0
7360,0,,NULL,NULL,5877,628,4,19,61,194,0
7361,0,,NULL,NULL,5877,628,4,19,61,194,0
7362,0,,NULL,NULL,5877,628,4,19,61,194,0
7363,0,,NULL,NULL,5878,628,4,19,61,194,0
7364,0,,NULL,NULL,5879,628,4,19,61,194,0
7365,0,,0,_,5880,629,4,19,61,194,0
7366,0,,NULL,NULL,5881,629,4,19,61,194,0
7367,0,,NULL,NULL,5882,630,4,19,62,195,0
7368,0,,NULL,NULL,5883,630,4,19,62,195,0
7369,0,,NULL,NULL,5884,630,4,19,62,195,0
7370,0,,NULL,NULL,5885,630,4,19,62,195,0
7371,0,,NULL,NULL,5886,630,4,19,62,195,0
7372,0,,NULL,NULL,5887,630,4,19,62,195,0
7373,0,,NULL,NULL,5887,630,4,19,62,195,0
7374,0,,NULL,NULL,5887,630,4,19,62,195,0
7375,0,,NULL,NULL,5888,630,4,19,62,195,0
7376,0,,NULL,NULL,5889,630,4,19,62,195,0
7377,0,,NULL,NULL,5890,630,4,19,62,195,0
7378,0,,NULL,NULL,5891,630,4,19,62,195,0
7379,0,,NULL,NULL,5892,630,4,19,62,195,0
7380,0,,NULL,NULL,5893,630,4,19,62,195,0
7381,0,,NULL,NULL,5894,630,4,19,62,195,0
7382,0,,0,0,5895,630,4,19,62,195,0
7383,0,,NULL,NULL,5896,630,4,19,62,195,0
7384,0,,0,_,5896,630,4,19,62,195,0
7385,0,,NULL,NULL,5897,630,4,19,62,195,0
7386,0,,0,0,5898,630,4,19,62,195,0
7387,0,,NULL,NULL,5899,630,4,19,62,195,0
7388,0,,NULL,NULL,5900,630,4,19,62,195,0
7389,0,,NULL,NULL,5901,630,4,19,62,195,0
7390,0,,NULL,NULL,5902,630,4,19,62,195,0
7391,0,,NULL,NULL,5903,630,4,19,62,195,0
7392,0,,0,0,5904,630,4,19,62,195,0
7393,0,,0,_,5905,630,4,19,62,195,0
7394,0,,NULL,NULL,5906,630,4,19,62,195,0
7395,0,,NULL,NULL,5906,630,4,19,62,195,0
7396,0,,NULL,NULL,5906,630,4,19,62,195,0
7397,0,,NULL,NULL,5906,630,4,19,62,195,0
7398,0,,NULL,NULL,5906,630,4,19,62,195,0
7399,0,,NULL,NULL,5906,630,4,19,62,195,0
7400,0,,NULL,NULL,5906,630,4,19,62,195,0
7401,0,,NULL,NULL,5906,630,4,19,62,195,0
7402,0,,NULL,NULL,5906,630,4,19,62,195,0
7403,0,,NULL,NULL,5907,630,4,19,62,195,0
7404,0,,NULL,NULL,5908,630,4,19,62,195,0
7405,0,,NULL,NULL,5908,630,4,19,62,195,0
7406,0,,NULL,NULL,5909,630,4,19,62,195,0
7407,0,,NULL,NULL,5910,630,4,19,62,195,0
7408,0,,NULL,NULL,5911,630,4,19,62,195,0
7409,0,,NULL,NULL,5911,630,4,19,62,195,0
7410,0,,NULL,NULL,5911,630,4,19,62,195,0
7411,0,,NULL,NULL,5911,630,4,19,62,195,0
7412,0,,NULL,NULL,5912,630,4,19,62,195,0
7413,0,,0,0,5912,630,4,19,62,195,0
7414,0,,NULL,NULL,5913,630,4,19,62,195,0
7415,0,,0,0,5913,630,4,19,62,195,0
7416,0,,NULL,NULL,5914,631,4,19,62,195,0
7417,0,,NULL,NULL,5915,631,4,19,62,195,0
7418,0,,NULL,NULL,5916,631,4,19,62,195,0
7419,0,,NULL,NULL,5917,631,4,19,62,195,0
7420,0,,NULL,NULL,5918,631,4,19,62,195,0
7421,0,,0,_,5919,631,4,19,62,195,0
7422,0,,0,_,5920,631,4,19,62,195,0
7423,0,,NULL,NULL,5921,631,4,19,62,195,0
7424,0,,NULL,NULL,5922,631,4,19,62,195,0
7425,0,,NULL,NULL,5923,631,4,19,62,195,0
7426,0,,NULL,NULL,5924,0,4,19,62,196,0
7427,0,,NULL,NULL,5924,0,4,19,62,196,0
7428,0,,NULL,NULL,5924,0,4,19,62,196,0
7429,0,,0,0,5924,0,4,19,62,196,0
7430,0,,NULL,NULL,5925,0,4,19,62,196,0
7431,0,,NULL,NULL,5926,0,4,19,62,196,0
7432,0,,NULL,NULL,5927,0,4,19,62,196,0
7433,0,,NULL,NULL,5928,0,4,19,62,196,0
7434,0,,NULL,NULL,5928,0,4,19,62,196,0
7435,0,,NULL,NULL,5928,0,4,19,62,196,0
7436,0,,0,_,5928,0,4,19,62,196,0
7437,0,,NULL,NULL,5929,0,4,19,62,197,0
7438,0,,NULL,NULL,5930,0,4,19,62,197,0
7439,0,,0,0,5930,0,4,19,62,197,0
7440,0,,NULL,NULL,5930,0,4,19,62,197,0
7441,0,,NULL,NULL,5931,0,4,19,62,197,0
7442,0,,0,0,5931,0,4,19,62,197,0
7443,0,,NULL,NULL,5931,0,4,19,62,197,0
7444,0,,NULL,NULL,5932,0,4,19,62,197,0
7445,0,,NULL,NULL,5932,0,4,19,62,197,0
7446,0,,0,_,5933,0,4,19,62,197,0
7447,0,,0,_,5934,0,4,19,62,197,0
7448,0,,NULL,NULL,5934,0,4,19,62,197,0
7449,0,,NULL,NULL,5935,0,4,19,62,197,0
7450,0,,NULL,NULL,5936,0,4,19,62,197,0
7451,0,,0,0,5937,0,4,19,62,197,0
7452,0,,NULL,NULL,5938,632,4,19,62,198,0
7453,0,,NULL,NULL,5939,632,4,19,62,198,0
7454,0,,NULL,NULL,5940,632,4,19,62,198,0
7455,0,,0,0,5941,632,4,19,62,198,0
7456,0,,NULL,NULL,5942,632,4,19,62,198,0
7457,0,,0,0,5943,632,4,19,62,198,0
7458,0,,0,0,5944,632,4,19,62,198,0
7459,0,,NULL,NULL,5945,632,4,19,62,198,0
7460,0,,NULL,NULL,5946,632,4,19,62,198,0
7461,0,,NULL,NULL,5947,632,4,19,62,198,0
7462,0,,NULL,NULL,5948,632,4,19,62,198,0
7463,0,,0,0,5949,632,4,19,62,198,0
7464,0,,0,_,5950,633,4,19,62,198,0
7465,0,,NULL,NULL,5951,633,4,19,62,198,0
7466,0,,NULL,NULL,5952,633,4,19,62,198,0
7467,0,,NULL,NULL,5953,633,4,19,62,198,0
7468,0,,NULL,NULL,5954,633,4,19,62,198,0
7469,0,,0,_,5955,633,4,19,62,198,0
7470,0,,NULL,NULL,5956,633,4,19,62,198,0
7471,0,,NULL,NULL,5957,634,4,19,62,198,0
7472,0,,0,0,5958,634,4,19,62,198,0
7473,0,,NULL,NULL,5959,635,4,19,62,199,124
7474,0,,NULL,NULL,5960,635,4,19,62,199,124
7475,0,,NULL,NULL,5961,635,4,19,62,199,124
7476,0,,NULL,NULL,5961,635,4,19,62,199,124
7477,0,,NULL,NULL,5962,635,4,19,62,199,124
7478,0,,NULL,NULL,5962,635,4,19,62,199,124
7479,0,,NULL,NULL,5962,635,4,19,62,199,124
7480,0,,0,0,5963,636,4,19,62,199,124
7481,0,,NULL,NULL,5964,636,4,19,62,199,124
7482,0,,0,_,5965,636,4,19,62,199,124
7483,0,,NULL,NULL,5966,636,4,19,62,199,124
7484,0,,NULL,NULL,5967,637,4,19,62,199,125
7485,0,,0,0,5968,637,4,19,62,199,125
7486,0,,NULL,NULL,5969,637,4,19,62,199,125
7487,0,,NULL,NULL,5970,637,4,19,62,199,125
7488,0,,NULL,NULL,5971,637,4,19,62,199,125
7489,0,,NULL,NULL,5972,637,4,19,62,199,125
7490,0,,NULL,NULL,5973,637,4,19,62,199,125
7491,0,,NULL,NULL,5974,637,4,19,62,199,125
7492,0,,NULL,NULL,5974,637,4,19,62,199,125
7493,0,,NULL,NULL,5975,637,4,19,62,199,125
7494,0,,0,_,5975,637,4,19,62,199,125
7495,0,,NULL,NULL,5975,637,4,19,62,199,125
7496,0,,NULL,NULL,5976,637,4,19,62,199,125
7497,0,,NULL,NULL,5976,637,4,19,62,199,125
7498,0,,NULL,NULL,5977,637,4,19,62,199,125
7499,0,,NULL,NULL,5978,637,4,19,62,199,125
7500,0,,NULL,NULL,5979,637,4,19,62,199,125
7501,0,,NULL,NULL,5980,637,4,19,62,199,125
7502,0,,0,0,5981,637,4,19,62,199,125
7503,0,,NULL,NULL,5982,638,4,19,62,199,125
7504,0,,0,_,5983,638,4,19,62,199,125
7505,0,,NULL,NULL,5984,638,4,19,62,199,125
7506,0,,NULL,NULL,5985,638,4,19,62,199,125
7507,0,,NULL,NULL,5986,638,4,19,62,199,125
7508,0,,NULL,NULL,5987,638,4,19,62,199,125
7509,0,,0,0,5988,639,4,19,62,199,126
7510,0,,NULL,NULL,5988,639,4,19,62,199,126
7511,0,,NULL,NULL,5989,639,4,19,62,199,126
7512,0,,NULL,NULL,5990,639,4,19,62,199,126
7513,0,,0,0,5991,639,4,19,62,199,126
7514,0,,NULL,NULL,5992,639,4,19,62,199,126
7515,0,,NULL,NULL,5993,639,4,19,62,199,126
7516,0,,NULL,NULL,5994,639,4,19,62,199,126
7517,0,,NULL,NULL,5995,639,4,19,62,199,126
7518,0,,NULL,NULL,5996,639,4,19,62,199,126
7519,0,,NULL,NULL,5997,639,4,19,62,199,126
7520,0,,NULL,NULL,5998,639,4,19,62,199,126
7521,0,,0,0,5998,639,4,19,62,199,126
7522,0,,0,0,5999,639,4,19,62,199,126
7523,0,,NULL,NULL,5999,639,4,19,62,199,126
7524,0,,NULL,NULL,5999,639,4,19,62,199,126
7525,0,,0,_,5999,639,4,19,62,199,126
7526,0,,NULL,NULL,6000,639,4,19,62,199,126
7527,0,,0,_,6001,639,4,19,62,199,126
7528,0,,NULL,NULL,6001,639,4,19,62,199,126
7529,0,,NULL,NULL,6001,639,4,19,62,199,126
7530,0,,NULL,NULL,6002,639,4,19,62,199,126
7531,0,,NULL,NULL,6003,639,4,19,62,199,126
7532,0,,NULL,NULL,6004,639,4,19,62,199,126
7533,0,,NULL,NULL,6005,639,4,19,62,199,126
7534,0,,NULL,NULL,6006,639,4,19,62,199,126
7535,0,,NULL,NULL,6007,640,4,19,62,199,126
7536,0,,NULL,NULL,6008,640,4,19,62,199,126
7537,0,,NULL,NULL,6009,640,4,19,62,199,126
7538,0,,NULL,NULL,6010,641,4,19,62,199,127
7539,0,,NULL,NULL,6010,641,4,19,62,199,127
7540,0,,NULL,NULL,6010,641,4,19,62,199,127
7541,0,,NULL,NULL,6010,641,4,19,62,199,127
7542,0,,NULL,NULL,6010,641,4,19,62,199,127
7543,0,,NULL,NULL,6011,641,4,19,62,199,127
7544,0,,0,0,6011,641,4,19,62,199,127
7545,0,,NULL,NULL,6011,641,4,19,62,199,127
7546,0,,NULL,NULL,6011,641,4,19,62,199,127
7547,0,,NULL,NULL,6011,641,4,19,62,199,127
7548,0,,NULL,NULL,6012,641,4,19,62,199,127
7549,0,,NULL,NULL,6012,641,4,19,62,199,127
7550,0,,NULL,NULL,6012,641,4,19,62,199,127
7551,0,,NULL,NULL,6013,641,4,19,62,199,127
7552,0,,NULL,NULL,6013,641,4,19,62,199,127
7553,0,,NULL,NULL,6014,641,4,19,62,199,127
7554,0,,NULL,NULL,6014,641,4,19,62,199,127
7555,0,,NULL,NULL,6014,641,4,19,62,199,127
7556,0,,NULL,NULL,6014,641,4,19,62,199,127
7557,0,,NULL,NULL,6015,641,4,19,62,199,127
7558,0,,NULL,NULL,6016,641,4,19,62,199,127
7559,0,,NULL,NULL,6016,641,4,19,62,199,127
7560,0,,NULL,NULL,6016,641,4,19,62,199,127
7561,0,,0,0,6016,641,4,19,62,199,127
7562,0,,NULL,NULL,6017,641,4,19,62,199,127
7563,0,,NULL,NULL,6018,641,4,19,62,199,127
7564,0,,NULL,NULL,6019,641,4,19,62,199,127
7565,0,,NULL,NULL,6019,641,4,19,62,199,127
7566,0,,NULL,NULL,6019,641,4,19,62,199,127
7567,0,,0,0,6019,641,4,19,62,199,127
7568,0,,NULL,NULL,6020,641,4,19,62,199,127
7569,0,,NULL,NULL,6021,641,4,19,62,199,127
7570,0,,NULL,NULL,6022,641,4,19,62,199,127
7571,0,,NULL,NULL,6023,642,4,19,62,199,127
7572,0,,NULL,NULL,6024,642,4,19,62,199,127
7573,0,,NULL,NULL,6025,642,4,19,62,199,127
7574,0,,NULL,NULL,6026,642,4,19,62,199,127
7575,0,,NULL,NULL,6027,642,4,19,62,199,127
7576,0,,NULL,NULL,6028,642,4,19,62,199,127
7577,0,,NULL,NULL,6029,643,4,19,63,200,0
7578,0,,0,0,6030,643,4,19,63,200,0
7579,0,,NULL,NULL,6030,643,4,19,63,200,0
7580,0,,NULL,NULL,6031,643,4,19,63,200,0
7581,0,,NULL,NULL,6032,643,4,19,63,200,0
7582,0,,NULL,NULL,6032,643,4,19,63,200,0
7583,0,,NULL,NULL,6032,643,4,19,63,200,0
7584,0,,NULL,NULL,6033,643,4,19,63,200,0
7585,0,,NULL,NULL,6034,643,4,19,63,200,0
7586,0,,NULL,NULL,6035,643,4,19,63,200,0
7587,0,,NULL,NULL,6036,643,4,19,63,200,0
7588,0,,0,0,6037,643,4,19,63,200,0
7589,0,,NULL,NULL,6037,643,4,19,63,200,0
7590,0,,NULL,NULL,6037,643,4,19,63,200,0
7591,0,,0,0,6038,643,4,19,63,200,0
7592,0,,NULL,NULL,6038,643,4,19,63,200,0
7593,0,,NULL,NULL,6038,643,4,19,63,200,0
7594,0,,NULL,NULL,6038,643,4,19,63,200,0
7595,0,,NULL,NULL,6039,644,4,19,63,200,0
7596,0,,NULL,NULL,6040,644,4,19,63,200,0
7597,0,,NULL,NULL,6041,644,4,19,63,200,0
7598,0,,NULL,NULL,6042,644,4,19,63,200,0
7599,0,,NULL,NULL,6043,644,4,19,63,200,0
7600,0,,NULL,NULL,6044,644,4,19,63,200,0
7601,0,,NULL,NULL,6045,644,4,19,63,200,0
7602,0,,NULL,NULL,6046,644,4,19,63,200,0
7603,0,,NULL,NULL,6047,644,4,19,63,200,0
7604,0,,NULL,NULL,6048,644,4,19,63,200,0
7605,0,,NULL,NULL,6049,644,4,19,63,200,0
7606,0,,NULL,NULL,6050,644,4,19,63,200,0
7607,0,,NULL,NULL,6051,645,4,19,63,200,0
7608,0,,0,0,6052,645,4,19,63,200,0
7609,0,,NULL,NULL,6053,645,4,19,63,200,0
7610,0,,NULL,NULL,6054,645,4,19,63,200,0
7611,0,,NULL,NULL,6055,645,4,19,63,200,0
7612,0,,NULL,NULL,6056,645,4,19,63,200,0
7613,0,,NULL,NULL,6057,646,4,19,63,201,0
7614,0,,NULL,NULL,6058,646,4,19,63,201,0
7615,0,,NULL,NULL,6059,646,4,19,63,201,0
7616,0,,NULL,NULL,6060,646,4,19,63,201,0
7617,0,,NULL,NULL,6061,646,4,19,63,201,0
7618,0,,NULL,NULL,6061,646,4,19,63,201,0
7619,0,,NULL,NULL,6062,646,4,19,63,201,0
7620,0,,NULL,NULL,6063,646,4,19,63,201,0
7621,0,,0,_,6064,646,4,19,63,201,0
7622,0,,NULL,NULL,6065,646,4,19,63,201,0
7623,0,,NULL,NULL,6066,646,4,19,63,201,0
7624,0,,NULL,NULL,6067,646,4,19,63,201,0
7625,0,,NULL,NULL,6068,647,4,19,63,201,0
7626,0,,NULL,NULL,6069,647,4,19,63,201,0
7627,0,,NULL,NULL,6070,647,4,19,63,201,0
7628,0,,NULL,NULL,6071,647,4,19,63,201,0
7629,0,,0,0,6072,648,4,19,63,201,0
7630,0,,0,0,6072,648,4,19,63,201,0
7631,0,,NULL,NULL,6072,648,4,19,63,201,0
7632,0,,NULL,NULL,6073,648,4,19,63,201,0
7633,0,,NULL,NULL,6073,648,4,19,63,201,0
7634,the public/private sector,le secteur public/privé,NULL,NULL,6074,649,4,20,64,202,128
7635,0,,a field,un champ,6075,649,4,20,64,202,128
7636,0,,NULL,NULL,6076,649,4,20,64,202,128
7637,0,,NULL,NULL,6076,649,4,20,64,202,128
7638,0,,0,0,6077,649,4,20,64,202,128
7639,0,,NULL,NULL,6078,649,4,20,64,202,128
7640,0,,0,_,6078,649,4,20,64,202,128
7641,0,,NULL,NULL,6078,649,4,20,64,202,128
7642,0,,NULL,NULL,6078,649,4,20,64,202,128
7643,0,,0,0,6078,649,4,20,64,202,128
7644,0,,0,0,6078,649,4,20,64,202,128
7645,0,,NULL,NULL,6079,649,4,20,64,202,128
7646,0,,NULL,NULL,6080,650,4,20,64,202,128
7647,0,,NULL,NULL,6081,650,4,20,64,202,128
7648,0,,NULL,NULL,6082,650,4,20,64,202,128
7649,0,,NULL,NULL,6083,650,4,20,64,202,128
7650,0,,0,0,6084,651,4,20,64,202,128
7651,0,,NULL,NULL,6085,651,4,20,64,202,128
7652,0,,0,0,6086,651,4,20,64,202,128
7653,0,,NULL,NULL,6087,652,4,20,64,202,129
7654,0,,NULL,NULL,6088,652,4,20,64,202,129
7655,0,,NULL,NULL,6089,652,4,20,64,202,129
7656,0,,NULL,NULL,6090,652,4,20,64,202,129
7657,0,,NULL,NULL,6091,652,4,20,64,202,129
7658,0,,NULL,NULL,6092,652,4,20,64,202,129
7659,0,,NULL,NULL,6093,652,4,20,64,202,129
7660,0,,NULL,NULL,6093,652,4,20,64,202,129
7661,0,,NULL,NULL,6094,652,4,20,64,202,129
7662,0,,NULL,NULL,6095,653,4,20,64,202,129
7663,0,,NULL,NULL,6096,653,4,20,64,202,129
7664,0,,0,_,6097,653,4,20,64,202,129
7665,0,,NULL,NULL,6098,653,4,20,64,202,129
7666,0,,NULL,NULL,6099,653,4,20,64,202,129
7667,0,,NULL,NULL,6100,653,4,20,64,202,129
7668,0,,NULL,NULL,6101,653,4,20,64,202,129
7669,0,,NULL,NULL,6102,654,4,20,64,202,130
7670,0,,NULL,NULL,6102,654,4,20,64,202,130
7671,0,,0,_,6103,654,4,20,64,202,130
7672,0,,NULL,NULL,6103,654,4,20,64,202,130
7673,0,,NULL,NULL,6103,654,4,20,64,202,130
